DEPTH;CAL;DEN;DTC;DTS;GR;NEU;nmrFF;nmrPhie;nmrPhiT;nmrPerm;PE;RES10;RES90
2120,1448;12,2607;2,4597;66,9637;110,5315;12,4012;0,1221;0,0801;0,1271;0,1377;6,9611;4,9649;383,1765137;650,3347
2120,2972;12,2638;2,4216;68,0474;116,5276;12,6187;0,1579;0,0935;0,1481;0,1638;12,7425;5,2082;385,987793;658,7552
2120,4496;12,2638;2,3969;69,0792;119,7031;12,5049;0,1868;0,0982;0,1538;0,1702;15,5761;5,4263;392,122406;721,1237
2120,602;12,2779;2,3846;70,6196;123,3166;12,3164;0,1911;0,0974;0,154;0,1666;15,2456;5,5741;403,8923035;744,2708
2120,7544;12,2791;2,3813;72,0572;125,9479;13,1748;0,2004;0,0976;0,1598;0,1668;15,3686;5,5893;407,0344849;681,5736
2120,9068;12,283;2,3694;73,2153;128,5849;13,5977;0,2032;0,0977;0,1656;0,167;15,4924;5,5687;410,5880127;692,2376
2121,0592;12,2864;2,3511;74,3605;130,9845;14,0097;0,2231;0,1014;0,1799;0,1799;17,4876;5,5591;403,1098022;738,5299
2121,2116;12,2859;2,3297;74,8855;132,1945;14,0454;0,2235;0,1084;0,192;0,192;22,8416;5,5837;398,7992859;645,9479
2121,364;12,2881;2,3192;73,9255;131,9116;13,5553;0,2251;0,1166;0,1966;0,1966;31,6814;5,5955;387,0458984;626,7321
2121,5164;12,2864;2,3105;72,1041;129,9551;13,3835;0,2124;0,1178;0,1953;0,1953;33,6362;5,6039;381,6741028;645,6868
2121,6688;12,2898;2,3051;69,9492;127,0529;13,0462;0,2176;0,1191;0,1939;0,1939;35,7794;5,604;375,2273865;617,783
2121,8212;12,289;2,307;67,2208;123,8301;13,8878;0,2223;0,1157;0,1868;0,1881;31,9171;5,5686;372,460907;600,6874
2121,9736;12,292;2,3201;65,0719;120,0801;14,745;0,2265;0,0932;0,1519;0,1602;12,7568;5,5087;368,2273865;627,2545
2122,126;12,2855;2,3501;63,064;115,7689;14,4757;0,2117;0,0847;0,1361;0,1451;8,7287;5,3864;362,4212036;631,869
2122,2784;12,2779;2,3946;62,272;111,0294;14,341;0,1891;0,0826;0,1297;0,1361;8,1541;5,1806;343,0878906;554,09
2122,4308;12,2718;2,4416;61,5465;108,5987;14,139;0,1718;0,0804;0,1234;0,1272;7,7231;4,9239;329,9399109;563,8434
2122,5832;12,2656;2,4701;61,3523;107,0318;14,5145;0,1545;0,0812;0,1201;0,1201;9,0427;4,7489;306,2243042;521,9561
2122,7356;12,2629;2,4758;61,3718;106,084;13,8315;0,139;0,0794;0,1194;0,1194;8,0327;4,7308;296,9793091;488,7823
2122,888;12,263;2,4802;61,6899;104,7622;13,2592;0,1317;0,0745;0,1197;0,1197;5,567;4,7616;291,6148071;472,2166
2123,0404;12,2554;2,4919;62,0081;102,7533;13,0941;0,1337;0,0736;0,12;0,12;5,214;4,7499;276,0354004;456,7026
2123,1928;12,2515;2,5019;62,0845;100,8389;12,7969;0,1361;0,0727;0,1203;0,1203;4,8882;4,6994;279,2106018;448,3066
2123,3452;12,2528;2,5025;61,2142;101,9829;12,5613;0,1315;0,0748;0,1195;0,1216;5,6029;4,6639;288,8320923;466,9616
2123,4976;12,2521;2,5026;60,7051;102,3126;11,8123;0,1269;0,0762;0,1175;0,121;6,1864;4,6592;295,415802;478,4362
2123,65;12,2589;2,5153;60,4725;102,1155;12,1094;0,1166;0,0764;0,1163;0,1196;6,3962;4,6571;293,2127991;441,4905
2123,8024;12,2544;2,5318;61,1614;101,0197;11,8304;0,0997;0,076;0,116;0,1185;6,3078;4,6539;287,7626953;475,4566
2123,9548;12,2521;2,5409;61,9469;99,9092;11,7294;0,0923;0,0756;0,1156;0,1174;6,2218;4,6421;278,9498901;471,708
2124,1072;12,2507;2,5276;63,1234;101,0796;11,5371;0,105;0,0753;0,1178;0,1179;6,055;4,7097;274,4256897;459,811
2124,2596;12,2503;2,5075;64,1513;105,4565;11,0419;0,1217;0,0757;0,1196;0,1197;6,0677;4,8614;284,3884888;456,1572
2124,412;12,2476;2,4903;65,5353;109,6969;10,5033;0,1318;0,0801;0,1267;0,1272;7,5975;5,053;289,7756042;461,6097
2124,5644;12,2504;2,475;65,5595;112,5321;10,9927;0,1414;0,0809;0,1269;0,1286;7,8535;5,2179;288,6543884;497,1415
2124,7168;12,2471;2,4557;64,2627;112,6838;11,2283;0,157;0,0816;0,1272;0,13;8,1162;5,3615;285,0593872;463,9228
2124,8692;12,2489;2,4404;61,9361;108,9705;11,9016;0,1651;0,0816;0,1241;0,1281;8,3;5,4794;284,0116882;467,3456
2125,0216;12,2474;2,4549;59,8972;102,3842;10,7658;0,1548;0,0682;0,1045;0,1063;4,0951;5,4338;284,398407;453,3818
2125,174;12,2495;2,4924;60,0768;95,0835;11,0014;0,1293;0,0544;0,0865;0,0905;1,5282;5,1592;284,6499023;475,4566
2125,3264;12,2468;2,5278;60,632;93,4009;11,1502;0,1084;0,0495;0,0815;0,0882;0,993;4,7659;282,6034851;480,158
2125,4788;12,2458;2,5407;62,5933;98,2909;12,6045;0,1011;0,0446;0,0764;0,0859;0,6369;4,4374;282,2044067;482,9106
2125,6312;12,2479;2,5297;63,3731;101,8604;12,5036;0,1129;0,0527;0,0906;0,1079;1,236;4,3112;279,2338867;455,5436
2125,7836;12,2495;2,5118;63,0228;102,4211;13,156;0,1257;0,0715;0,1163;0,1344;4,2187;4,3207;272,1235962;437,2147
2125,936;12,2501;2,4898;61,5115;101,5935;13,156;0,1374;0,0819;0,1253;0,1384;7,7302;4,4176;263,0289001;407,8698
2126,0884;12,2505;2,4822;60,3212;100,1772;14,1659;0,1339;0,0805;0,1229;0,1318;7,4395;4,4746;254,9255066;383,4645
2126,2408;12,2485;2,4921;59,3559;97,1892;14,08;0,123;0,0791;0,1205;0,1251;7,2327;4,4553;257,578186;394,2457
2126,3932;12,2513;2,5163;59,0803;94,1563;13,5185;0,1052;0,0718;0,114;0,1162;4,7776;4,3657;263,2526855;422,4079
2126,5456;12,2502;2,5362;60,4007;91,2832;12,8317;0,0896;0,0655;0,1068;0,1108;3,1561;4,2779;267,4627991;431,3275
2126,698;12,2512;2,542;61,8136;93,5639;12,6886;0,0837;0,0673;0,1028;0,1104;3,613;4,2585;270,4554138;435,7882
2126,8504;12,2564;2,5414;61,9045;99,2505;13,4184;0,0836;0,0734;0,1063;0,1135;5,5414;4,2926;274,4059143;449,9428
2127,0028;12,2624;2,5266;63,2596;104,8956;13,7156;0,0964;0,0794;0,1099;0,1166;8,452;4,4213;282,2970886;459,811
2127,1552;12,2813;2,5071;62,4048;108,2387;13,7156;0,1086;0,0999;0,1306;0,1366;25,7361;4,5648;297,4753113;470,7178
2127,3076;12,2885;2,4824;62,085;108,7907;12,9076;0,1316;0,1082;0,1423;0,1472;36,2279;4,7145;309,6448059;481,1076
2127,46;12,2974;2,468;62,2626;107,0521;12,5905;0,1441;0,1056;0,1409;0,1479;29,9009;4,8314;319,4502869;477,2425
2127,6124;12,3146;2,4673;62,5922;104,9864;12,4222;0,1475;0,0997;0,134;0,1419;22,7133;4,9328;331,5737;503,8253
2127,7648;12,3461;2,4776;62,7192;106,1347;12,5232;0,1469;0,0939;0,127;0,1359;17,0122;5,0024;340,3785095;505,3738
2127,9172;12,3579;2,486;62,5117;107,3234;12,5709;0,1451;0,0868;0,1172;0,1256;12,4152;5,0407;345,1328125;529,3016
2128,0696;12,3567;2,4811;62,5524;107,3199;11,2243;0,1432;0,0842;0,1148;0,1209;11,2258;5,0788;352,129303;553,6938
2128,222;12,3482;2,4684;62,743;106,3303;11,2358;0,1386;0,0876;0,1206;0,121;14,7405;5,1209;359,9448853;587,2554
2128,3744;12,3488;2,4582;63,3658;106,3813;11,3226;0,1375;0,0915;0,1258;0,126;17,7787;5,1568;368,4187927;581,1029
2128,5268;12,3345;2,4564;63,6681;107,5387;12,4672;0,1475;0,0955;0,131;0,131;21,2696;5,1611;377,4468994;606,0164
2128,6792;12,3183;2,4544;63,6851;108,1604;12,5702;0,1512;0,1051;0,1357;0,1357;40,1382;5,1565;382,3131104;594,4798
2128,8316;12,3219;2,4513;63,4411;107,8706;13,2099;0,1525;0,1187;0,1473;0,1473;81,2321;5,1423;387,2972107;549,9034
2128,984;12,3308;2,4462;63,0198;106,7538;13,1911;0,1588;0,1167;0,1533;0,1533;56,334;5,1228;390,3776855;549,9034
2129,1364;12,3375;2,4383;62,0675;105,4749;13,6374;0,1611;0,1152;0,1535;0,1535;50,0781;5,1186;392,4283142;558,731
2129,2888;12,3485;2,432;60,8682;104,4776;12,7958;0,1656;0,1136;0,1538;0,1538;44,7;5,1028;395,5367126;563,1816
2129,4412;12,3807;2,4266;60,9336;103,8285;12,7271;0,1645;0,1011;0,1368;0,1368;28,0799;5,0902;395,5367126;549,9034
2129,5936;12,4268;2,4255;61,0934;102,4692;12,2;0,1567;0,0787;0,1093;0,1142;8,3193;5,0912;392,3721924;526,1489
2129,746;12,4864;2,4281;62,678;100,532;11,2849;0,1387;0,065;0,0961;0,0998;3,4489;5,1082;384,7591858;507,6158
2129,8984;12,5257;2,4456;63,924;100,0888;11,1368;0,12;0,0676;0,1011;0,1031;4,0813;5,0765;374,5089111;529,3016
2130,0508;12,516;2,4729;62,8829;101,2201;11,355;0,1244;0,0701;0,1062;0,1064;4,7997;4,9711;361,6770935;513,5056
2130,2032;12,4263;2,4886;62,0115;102,2145;12,9345;0,1371;0,084;0,125;0,1256;10,1195;4,8463;349,1553955;478,253
2130,3556;12,3094;2,4917;61,1151;101,4167;12,6651;0,141;0,0815;0,1212;0,1229;8,8179;4,7783;332,7679138;447,4312
2130,508;12,3061;2,4939;59,7022;95,3809;11,7709;0,1283;0,0678;0,0984;0,0991;4,5051;4,7233;314,6830139;420,2289
2130,6604;12,2981;2,516;58,8421;87,8625;11,2411;0,1096;0,0619;0,0868;0,0871;3,4651;4,5993;295,1505127;400,8985
2130,8128;12,2931;2,5397;59,0064;86,3034;11,0054;0,0942;0,056;0,0751;0,0751;2,7376;4,3695;275,4486084;376,235
2130,9652;12,2902;2,5564;58,8178;86,9834;11,4795;0,0889;0,051;0,0614;0,0614;3,4208;4,0681;261,7044983;345,9945
2131,1176;12,2894;2,5563;58,4942;90,5703;10,7726;0,0887;0,0608;0,0694;0,0694;11,4974;3,7973;247,7142944;325,9033
2131,27;12,2928;2,5432;58,842;92,8367;11,5805;0,0938;0,0794;0,0945;0,0945;21,9206;3,648;232,7709045;301,1523
2131,4224;12,2977;2,5218;59,3692;94,0983;11,9319;0,0776;0,0878;0,1076;0,1076;26,3198;3,7022;221,0211945;284,1872
2131,5748;12,3108;2,5136;59,6777;95,1723;11,9656;0,0649;0,0962;0,1207;0,1207;32,7703;3,8734;204,9635925;268,5106
2131,7272;12,3079;2,5256;59,6742;95,0198;11,831;0,0608;0,0973;0,1294;0,1294;25,8959;4,076;186,4221039;243,9608
2131,8796;12,2977;2,5419;59,5464;93,9273;12,0026;0,0833;0,0875;0,1192;0,1192;15,3876;4,272;168,7393951;218,6201
2132,032;12,3145;2,5476;58,8276;95,1508;13,1371;0,1038;0,0826;0,1088;0,1088;13,887;4,4782;150,9154968;196,6698
2132,1844;12,3216;2,5404;58,5255;96,0798;13,2543;0,1119;0,0785;0,1025;0,1025;11,7998;4,6896;138,8451996;182,8739
2132,3368;12,3369;2,5395;57,7215;95,199;13,1856;0,1056;0,0744;0,0962;0,0962;9,9933;4,8313;129,4326935;169,7851
2132,4892;12,3734;2,5547;56,7405;91,7438;13,0948;0,0912;0,0623;0,0856;0,0856;3,8207;4,8661;118,9132996;156,4314
2132,6416;12,3722;2,5781;57,2101;86,1824;12,9439;0,0792;0,0456;0,0751;0,0751;0,7642;4,8095;109,6203003;147,2182
2132,794;12,2905;2,6008;57,3107;83,0271;13,5667;0,074;0,04;0,0755;0,0755;0,4105;4,6592;97,51760101;133,3043
2132,9464;12,2919;2,6114;57,8793;84,5423;14,6534;0,0888;0,0411;0,0784;0,0786;0,4569;4,4486;83,89389801;115,6907
2133,0988;12,2952;2,612;58,7736;87,5686;15,8951;0,1082;0,0422;0,0812;0,0816;0,5075;4,2387;70,09140015;98,0242
2133,2512;12,3085;2,6032;58,16;89,5005;15,8336;0,1187;0,0457;0,0823;0,0823;0,7138;4,136;59,08269882;83,4594
2133,4036;12,3564;2,5981;57,1293;89,281;14,2756;0,1189;0,0449;0,0784;0,0784;0,6792;4,152;55,44919968;79,2761
2133,556;12,3841;2,6005;55,7122;87,5914;13,7473;0,1103;0,0437;0,0789;0,0789;0,5971;4,2228;57,75939941;83,3815
2133,7084;12,3737;2,6165;54,2441;84,3868;13,3375;0,0926;0,0438;0,0799;0,0858;0,5873;4,2498;65,75189972;93,5652
2133,8608;12,2749;2,621;53,7195;81,2079;13,9097;0,0662;0,0438;0,0809;0,0928;0,5942;4,3242;74,2059021;104,0565
2134,0132;12,2798;2,6163;54,3203;82,3754;13,7447;0,0456;0,0446;0,077;0,0965;0,6399;4,482;82,58750153;114,1221
2134,1656;12,2936;2,6067;54,4562;84,7014;13,5428;0,0424;0,0462;0,0682;0,0787;0,7792;4,7111;91,09159851;124,1919
2134,318;12,2722;2,6039;54,4947;85,2515;13,0573;0,0452;0,0471;0,0613;0,0667;1,1377;4,8866;96,51550293;132,3912
2134,4704;12,2674;2,6126;54,6699;85,137;13,1233;0,0487;0,0468;0,0607;0,0646;1,208;4,9203;102,4348984;140,6291
2134,6228;12,2626;2,6209;54,7775;84,8287;13,0747;0,0467;0,0466;0,0601;0,0625;1,3055;4,8791;108,927002;148,5687
2134,7752;12,2579;2,6288;56,0547;84,0101;13,603;0,046;0,0434;0,0603;0,0606;0,8583;4,8255;114,7879028;153,6398
2134,9276;12,2538;2,6333;55,9046;81,9501;13,2068;0,0469;0,0376;0,0637;0,0643;0,3403;4,8206;120,5042038;162,1431
2135,08;12,2524;2,6407;53,9185;79,5387;14,0322;0,047;0,0322;0,0598;0,0652;0,172;4,8013;122,0915985;164,8455
2135,2324;12,2553;2,6524;53,4874;78,5468;14,7637;0,0429;0,0289;0,0539;0,0635;0,1138;4,6743;117,3276978;155,321
2135,3848;12,2501;2,6577;53,9996;79,0976;15,8533;0,0286;0,0257;0,0481;0,0617;0,0734;4,4404;117,1529007;155,2322
2135,5372;12,2507;2,6486;55,3869;81,3014;15,9517;0,0249;0,0213;0,0369;0,0526;0,0352;4,1741;126,2282028;167,9149
2135,6896;12,2528;2,6327;55,1131;84,0308;16,4274;0,038;0,0246;0,0403;0,0559;0,0606;4,0092;143,5231018;189,939
2135,842;12,2593;2,6141;54,6006;85,9101;16,2293;0,0603;0,0354;0,054;0,0683;0,2526;4,0502;165,5812988;217,3546
2135,9944;12,2873;2,6105;54,7166;86,6114;16,3951;0,072;0,0398;0,061;0,0739;0,4073;4,2246;180,9792023;238,5815
2136,1468;12,3167;2,6126;55,3904;86,5671;14,6737;0,0665;0,0442;0,068;0,0795;0,6279;4,4327;190,4819946;253,8885
2136,2992;12,309;2,6189;56,2478;88,9806;14,5417;0,06;0,0473;0,0741;0,0836;0,8308;4,5554;202,1907043;272,6567
2136,4516;12,3246;2,6211;56,7804;92,0671;13,6502;0,0627;0,0448;0,0731;0,0862;0,6437;4,5992;214,0845032;284,6632
2136,604;12,3777;2,611;56,9255;94,0357;13,5369;0,0761;0,043;0,0732;0,0878;0,5499;4,6652;222,1473999;294,7203
2136,7564;12,4163;2,6012;57,5603;94,1505;12,8623;0,09;0,0429;0,0724;0,0871;0,5419;4,7496;234,2073975;308,04
2136,9088;12,3986;2,5923;58,005;93,2943;13,1595;0,0954;0,0427;0,0715;0,0864;0,5341;4,8477;253,4089966;332,7323
2137,0612;12,3061;2,5874;58,037;94,369;12,8953;0,0986;0,0465;0,072;0,0756;0,8325;4,887;276,2445984;368,5625
2137,2136;12,2592;2,5704;58,333;96,7617;13,3667;0,1084;0,0516;0,0737;0,0737;1,5981;4,9234;297,52771;390,1855
2137,366;12,2627;2,5477;59,0945;97,9147;12,8714;0,12;0,052;0,0768;0,0768;1,5364;4,9635;315,5683899;409,0767
2137,5184;12,2647;2,539;62,1176;97,7732;13,5518;0,1211;0,0505;0,0787;0,0787;1,2337;4,9509;327,7485962;434,7545
2137,6708;12,2618;2,5407;65,3251;99,9289;12,0395;0,1129;0,049;0,0805;0,0805;1,0157;4,879;339,6604004;463,7171
2137,8232;12,2678;2,5362;66,8721;105,483;11,4148;0,1197;0,0591;0,0978;0,0978;2,1297;4,7823;350,0202026;475,4566
2137,9756;12,272;2,5185;67,0538;109,9154;10,3712;0,1347;0,084;0,1284;0,1284;9,7074;4,7194;357,1816101;465,8675
2138,128;12,2845;2,508;65,7147;109,8381;10,3039;0,1444;0,1042;0,1535;0,1535;24,8252;4,6248;363,7731934;479,6404
2138,2804;12,2953;2,5053;62,8769;105,3998;10,3013;0,1504;0,1048;0,1517;0,1525;26,0681;4,5186;373,5020142;492,1647
2138,4328;12,2714;2,4962;60,3965;100,4272;10,3673;0,1565;0,1053;0,1499;0,1515;27,4246;4,4756;380,9909973;503,1774
2138,5852;12,2559;2,5016;59,2844;96,192;10,2682;0,1523;0,0833;0,1156;0,1204;10,5945;4,456;385,9195862;521,8813
2138,7376;12,2389;2,5245;58,6629;92,3854;10,4728;0,1338;0,0522;0,0716;0,0716;1,9173;4,4614;395,7998047;529,3016
2138,89;12,238;2,562;57,3057;88,5281;10,7771;0,1051;0,0554;0,0797;0,0806;2,0417;4,4673;404,1463928;541,9283
2139,0424;12,2359;2,5862;57,4489;86,7274;11,489;0,0897;0,0626;0,0919;0,0944;3,0659;4,4706;413,1469116;563,5152
2139,1948;12,2373;2,6001;58,6434;88,1652;12,8692;0,0707;0,0697;0,1042;0,1083;4,4966;4,475;424,7738953;572,1124
2139,3472;12,2356;2,6145;61,382;92,5699;14,1484;0,0675;0,0767;0,1172;0,1232;6,2666;4,5221;439,0078125;602,82
2139,4996;12,2367;2,5921;64,311;100,4259;14,7113;0,0935;0,093;0,1364;0,1364;15,904;4,6429;464,2236023;658,5956
2139,652;12,2376;2,5459;65,3114;105,7787;14,24;0,1288;0,0975;0,1367;0,1367;21,5882;4,8178;490,5343018;681,5736
2139,8044;12,2325;2,4887;65,6993;108,1166;14,1129;0,154;0,0997;0,137;0,1377;24,801;4,9689;512,3723755;702,7042
2139,9568;12,2372;2,4618;65,6313;108,6872;15,2575;0,1531;0,102;0,1373;0,1387;28,5201;5,113;525,9122925;765,5289
2140,1092;12,2364;2,4449;65,1173;108,4064;15,2336;0,1594;0,1015;0,1322;0,1397;26,8864;5,2446;534,4956055;772,7715
2140,2616;12,2367;2,4252;64,5806;108,5619;15,4953;0,1665;0,099;0,127;0,137;23,9341;5,3234;545,4033203;754,2596
2140,414;12,2384;2,4056;63,9394;109,1396;14,4517;0,1752;0,0995;0,1248;0,1317;28,7215;5,3538;560,9415894;791,111
2140,5664;12,241;2,4074;63,9955;108,9706;13,8024;0,1714;0,1017;0,1271;0,1333;32,6253;5,2893;579,9730225;862,1636
2140,7188;12,2458;2,4252;64,9696;108,235;12,7588;0,1684;0,1039;0,1295;0,135;37,0215;5,1805;597,298584;884,5098
2140,8712;12,2426;2,439;65,8058;108,4108;12,7251;0,168;0,1167;0,1434;0,1478;67,1157;5,1066;604,8480225;844,7745
2141,0236;12,2492;2,4365;65,8674;111,0431;13,5667;0,1706;0,1261;0,1577;0,1589;94,4818;5,1275;601,1599731;849,6531
2141,176;12,2454;2,4323;65,326;111,7686;14,0808;0,1725;0,1228;0,1546;0,1547;85,0275;5,1918;611,7451172;897,7288
2141,3284;12,2469;2,4381;64,8688;110,3264;13,9313;0,1719;0,1178;0,1499;0,1499;68,1439;5,2185;617,2213745;897,7288
2141,4808;12,2449;2,4471;64,8837;108,087;13,0896;0,1754;0,1128;0,1451;0,1451;54,1987;5,1798;617,6099854;897,7288
2141,6332;12,2451;2,4507;64,7384;106,8323;13,0025;0,1775;0,1039;0,1371;0,1371;34,4746;5,1102;612,9904175;819,2784
2141,7856;12,2476;2,4507;64,5109;107,7675;13,253;0,1731;0,1021;0,1369;0,137;30,2182;5,0561;607,588623;908,8086
2141,938;12,2459;2,4509;64,0056;107,9597;13,4705;0,1648;0,1048;0,1374;0,1375;36,7862;5,0517;609,4450073;920,3475
2142,0904;12,2471;2,4542;63,5713;107,2749;13,2793;0,1578;0,1052;0,1354;0,1355;40,8348;5,0732;605,4066772;897,7288
2142,2428;12,2472;2,4589;63,5255;106,9982;12,707;0,1628;0,1056;0,1334;0,1334;45,8978;5,0837;592,420105;925,2087
2142,3952;12,2482;2,4625;63,7271;107,224;13,0955;0,1668;0,1083;0,1272;0,1272;86,6704;5,0781;589,8546143;934,396
2142,5476;12,2484;2,4612;63,6529;108,1068;13,5668;0,1747;0,1054;0,1188;0,1192;116,7938;5,0831;595,0355225;915,8431
2142,7;12,2491;2,455;62,822;108,1748;14,6096;0,172;0,1018;0,1159;0,1179;77,5004;5,1157;581,0942993;972,4003
2142,8524;12,2485;2,4538;61,5726;106,9315;14,4749;0,1558;0,0966;0,1114;0,1129;56,8565;5,1359;573,6621704;998,0743
2143,0048;12,2465;2,4657;60,6087;104,8491;14,172;0,1391;0,0913;0,1068;0,1078;41,1443;5,0845;578,1431885;852,4609
2143,1572;12,2344;2,4839;59,7861;102,2865;13,6004;0,1227;0,0749;0,0916;0,0927;13,0467;4,9639;578,1431885;956,0266
2143,3096;12,232;2,4978;59,2218;99,139;13,5803;0,1133;0,0615;0,0761;0,0808;4,3058;4,8114;583,0120239;854,7941
2143,462;12,231;2,5127;58,3452;95,8447;13,3601;0,0983;0,054;0,0712;0,0815;1,704;4,6688;579,0405884;888,8389
2143,6144;12,2314;2,5291;58,0193;93,534;13,1245;0,0913;0,0564;0,0757;0,0848;2,0459;4,6084;574,1848755;821,6765
2143,7668;12,23;2,5466;58,2106;94,5905;13,2119;0,0962;0,0589;0,0802;0,0881;2,4374;4,652;565,9780273;864,882
2143,9192;12,2313;2,548;58,9182;97,4826;12,9478;0,1059;0,0668;0,0898;0,0927;4,9028;4,7945;551,0285034;812,2397
2144,0716;12,2323;2,5388;59,428;100,9382;12,9141;0,1167;0,0828;0,1057;0,1057;16,2856;4,9269;526,994873;776,2476
2144,224;12,2329;2,5218;59,7806;102,8739;11,7695;0,1201;0,0844;0,1081;0,1081;17,2004;5,0337;517,5944824;778,1401
2144,3764;12,2352;2,5064;60,7206;103,4129;11,4458;0,1164;0,0769;0,1001;0,1011;10,5425;5,122;528,1115723;769,5507
2144,5288;12,2338;2,4979;62,8301;103,8316;11,6938;0,1054;0,0695;0,092;0,0941;6,2248;5,1948;540,5482178;825,1331
2144,6812;12,2339;2,4883;66,4018;106,364;11,4918;0,0985;0,0536;0,0747;0,0798;1,7061;5,232;561,7918701;887,0257
2144,8336;12,2347;2,464;68,1558;111,9416;11,7275;0,1135;0,0718;0,0894;0,0954;7,6359;5,2312;578,8026733;858,6435
2144,986;12,2303;2,4275;68,8995;117,6192;11,2439;0,1506;0,1122;0,1346;0,1398;63,1199;5,2276;583,4884033;952,1772
2145,1384;12,2329;2,3861;68,9811;121,4454;12,2875;0,1985;0,1238;0,1512;0,1545;92,8596;5,1806;583,4884033;848,6116
2145,2908;12,2336;2,3599;69,1008;121,9636;12,2875;0,2289;0,1355;0,1678;0,1692;132,0563;5,1496;569,5031738;844,7745
2145,4432;12,2346;2,3493;68,8648;120,9468;11,9508;0,2313;0,1402;0,1773;0,1773;140,6555;5,1364;547,859375;844,7745
2145,5956;12,2331;2,3558;67,8448;119,3025;12,3315;0,2148;0,1375;0,1736;0,1736;131,5107;5,1897;523,461792;844,7745
2145,748;12,2324;2,365;66,0918;118,2398;12,7355;0,2127;0,1431;0,1754;0,1807;154,861;5,2933;505,333313;785,8615
2145,9004;12,2337;2,3817;64,0865;116,4599;13,3246;0,2069;0,1421;0,1746;0,1796;149,0431;5,4057;457,6543884;712,6748
2146,0528;12,2381;2,4191;62,5069;112,8102;13,2133;0,1935;0,141;0,1737;0,1786;143,4086;5,4392;416,4263;681,5736
2146,2052;12,2405;2,4721;61,7444;107,9449;12,9303;0,1521;0,1171;0,1537;0,1537;57,1906;5,3807;387,8508911;618,4393
2146,3576;12,2427;2,5109;62,4637;102,4278;12,1729;0,1111;0,0781;0,111;0,1121;8,3212;5,3751;350,9796143;522,8635
2146,51;12,2351;2,5356;63,2266;98,7646;12,0227;0,0801;0,059;0,0905;0,1004;2,0612;5,3465;322,773407;510,1329
2146,6624;12,238;2,5466;63,6218;99,1358;12,7433;0,0696;0,0693;0,0995;0,1158;3,9846;5,2069;299,3266907;496,0769
2146,8148;12,2351;2,5432;62,5852;104,0954;15,8404;0,0846;0,0795;0,1084;0,1311;7,0293;4,9519;277,6600037;430,0324
2146,9672;12,2401;2,5276;61,0264;106,1499;16,7292;0,1182;0,1008;0,134;0,1554;19,8683;4,7704;257,8619995;417,4648
2147,1196;12,2404;2,5113;60,9068;104,7046;16,6281;0,1386;0,103;0,1354;0,1466;25,741;4,7723;247,8903046;382,2484
2147,272;12,2401;2,5117;61,1912;100,0067;15,2143;0,1427;0,0892;0,1158;0,1199;17,3915;4,8121;238,3890991;369,0542
2147,4244;12,2381;2,5122;60,9849;98,5643;14,9469;0,1326;0,0862;0,1148;0,1168;14,7264;4,8572;227,5879059;351,1816
2147,5768;12,2401;2,5078;60,3406;100,885;14,6103;0,1335;0,0832;0,1138;0,1138;12,4054;4,8842;214,8569946;332,5123
2147,7292;12,2414;2,5042;59,9135;101,3722;14,2788;0,1367;0,0858;0,1201;0,1206;12,9008;4,9036;202,6528015;303,5347
2147,8816;12,2422;2,5066;59,7471;99,6161;13,7261;0,1357;0,0854;0,1209;0,1227;11,8961;4,9007;191,9263;286,1332
2148,034;12,241;2,5135;59,9815;96,5927;14,0964;0,13;0,0766;0,1093;0,1102;7,6398;4,8789;183,6197968;269,9431
2148,1864;12,2451;2,5206;60,3314;96,3005;14,0912;0,1201;0,0735;0,1062;0,1066;6,3647;4,8631;178,4640045;260,6245
2148,3388;12,241;2,5264;59,7815;96,0152;13,6567;0,1198;0,0704;0,1031;0,1031;5,263;4,8513;178,1096039;259,4188
2148,4912;12,2394;2,5274;58,1708;93,6445;13,3874;0,1222;0,0694;0,0992;0,0992;5,2409;4,8659;178,7736053;274,477
2148,6436;12,2397;2,5283;56,7427;90,7381;12,3518;0,1192;0,0649;0,0911;0,0911;4,2392;4,8916;177,4725037;264,3087
2148,796;12,238;2,5409;56,3137;88,1684;12,0652;0,0976;0,0572;0,0795;0,0795;2,6413;4,8719;173,302597;256,942
2148,9484;12,2376;2,5698;56,6775;86,5297;12,4302;0,0778;0,055;0,0767;0,0767;2,2224;4,7476;160,680603;233,8979
2149,1008;12,2338;2,5957;57,3945;85,9756;14,4561;0,0801;0,0527;0,0739;0,0739;1,8562;4,6157;137,0881958;195,9561
2149,2532;12,2331;2,6049;58,7628;85,1348;16,3023;0,1078;0,0686;0,0974;0,0974;5,0919;4,5527;115,5738983;163,4653
2149,4056;12,2331;2,6045;60,2494;84,4023;16,4396;0,1302;0,0956;0,1273;0,1328;20,4479;4,5043;125,3043976;176,5277
2149,558;12,2334;2,5971;60,7806;85,602;14,5066;0,1358;0,1048;0,1343;0,1458;29,5779;4,3724;148,9530029;210,2045
2149,7104;12,2358;2,5742;60,796;89,2704;13,5304;0,1133;0,1026;0,1306;0,141;28,2096;4,183;176,9230957;249,9483
2149,8628;12,2335;2,5531;60,75;92,329;13,2715;0,0984;0,1004;0,1269;0,1362;26,9951;4,0198;199,3728027;283,5099
2150,0152;12,2188;2,5399;60,4804;94,2588;14,8268;0,0991;0,0943;0,118;0,1228;24,7856;4,024;213,7845001;306,1199
