DEPTH;CAL;DEN;DTC;GR;NEU;nmrFF;nmrPerm;nmrPhie;nmrPhiT;PE;RES10;RES90
2348,3576;12,2582;2,4123;64,9782;13,2376;0,1704;0,1194;82,11799622;0,1372;0,1484;4,4899;550,2521;934,1264
2348,51;12,2527;2,4075;64,4681;13,3773;0,1679;0,124;122,0639038;0,1427;0,1488;4,4861;554,5197;972,2704
2348,6624;12,2546;2,3989;63,4475;13,1587;0,1703;0,1336;234,3188934;0,1544;0,1545;4,5269;553,9254;1114,7472
2348,8148;12,2428;2,3844;64,7268;12,8954;0,1527;0,1415;338,0848083;0,1616;0,1616;4,6728;568,4767;1264,7821
2348,9672;12,2545;2,3856;65,6029;11,7184;0,1435;0,1426;285,7952881;0,1658;0,1658;4,8535;567,611;1076,0286
2349,1196;12,2677;2,4015;65,5719;10,6462;0,167;0,1436;248,1656036;0,1699;0,17;5,0428;546,0345;1128,5251
2349,272;12,2788;2,4041;66,8218;10,5762;0,165;0,1439;141,5765991;0,1854;0,1856;5,1849;532,0333;1112,7122
2349,4244;12,2777;2,3887;67,2437;10,578;0,1752;0,145;119,2232971;0,1946;0,1961;5,2581;586,3188;753,547
2349,5768;12,274;2,3637;68,9686;11,0828;0,1948;0,1437;112,0828018;0,19;0,1956;5,2137;614,0389;914,5913
2349,7292;12,2717;2,3583;69,2951;11,5242;0,2437;0,139;103,3358002;0,1812;0,1868;5,1074;533,4688;539,6167
2349,8816;12,2796;2,3769;67,404;12,8259;0,2213;0,1335;94,88210297;0,1719;0,1759;4,9526;406,6964;317,766
2350,034;12,2756;2,4217;65,3184;14,4453;0,2091;0,1168;56,85179901;0,1518;0,1531;4,8262;192,3065;213,851
2350,1864;12,277;2,4864;62,0021;17,6286;0,1882;0,0946;22,72610092;0,1264;0,1264;4,7184;113,7913;149,4402
2350,3388;12,2789;2,5448;59,7673;19,8842;0,1432;0,0785;10,03450012;0,1068;0,1068;4,5983;76,1376;94,7904
2350,4912;12,2801;2,5839;57,6489;21,4256;0,1098;0,0742;8,498200417;0,0993;0,0993;4,6431;60,4783;70,2904
2350,6436;12,2969;2,5787;57,9877;22,8038;0,0957;0,0781;12,24619961;0,1007;0,1007;4,7631;72,9203;87,0905
2350,796;12,2904;2,532;60,5822;19,5908;0,11;0,0882;23,98349953;0,11;0,11;5;111,1898;159,4942
2350,9484;12,2848;2,4793;63,7799;16,4599;0,1447;0,112;68,20379639;0,1377;0,1377;5,083;196,5742;266,4199
2351,1008;12,2698;2,4521;65,0135;11,6705;0,1767;0,1348;129,4754944;0,1683;0,1684;5,1063;285,9739;306,7559
2351,2532;12,2741;2,4553;64,7174;11,2681;0,1878;0,148;180,802002;0,1854;0,1862;5,097;446,7635;414,6816
2351,4056;12,2751;2,4642;64,2885;11,0305;0,1681;0,1498;185,3412018;0,186;0,1893;5,11;503,714;517,4066
2351,558;12,2899;2,4634;64,2377;11,0133;0,1628;0,1516;189,9420929;0,1865;0,1923;5,1841;500,7123;696,8195
2351,7104;12,2744;2,4567;64,7661;11,0712;0,1581;0,1541;203,6687927;0,1846;0,1952;5,2916;550,4648;952,9918
2351,8628;12,2789;2,4375;65,7043;10,2639;0,1703;0,1594;260,730896;0,192;0,1982;5,3903;584,8172;1359,4229
2352,0152;12,2763;2,4197;66,6215;10,2046;0,2023;0,1617;311,4023132;0,1959;0,1975;5,4287;591,3054;1678,0996
2352,1676;12,2746;2,4105;66,6551;10,6105;0,2262;0,1573;322,3088074;0,1882;0,1884;5,4266;595,6901;1371,8727
2352,32;12,2721;2,4262;65,0924;11,8545;0,2146;0,1503;326,9436035;0,1761;0,1761;5,4429;607,4388;1082,3418
2352,4724;12,277;2,4393;63,8339;11,0781;0,1614;0,1359;349,8641968;0,153;0,153;5,5039;632,0151;1140,9865
2352,6248;12,275;2,4519;63,4658;11,3029;0,1334;0,122;554,8834839;0,1308;0,1308;5,5016;660,6854;1116,0557
2352,7772;12,2816;2,4442;64,2404;11,1335;0,1563;0,1241;654,7963257;0,1326;0,1326;5,4547;629,3251;1046,0359
2352,9296;12,2763;2,426;65,6918;12,7795;0,1752;0,1379;519,7647095;0,1517;0,1518;5,4462;567,7757;960,3005
2353,082;12,2746;2,4043;66,3588;12,6701;0,1863;0,1485;456,9811096;0,1677;0,1681;5,4567;606,9128;868,0074
2353,2344;12,2655;2,3857;66,9745;11,6272;0,1997;0,1591;424,9378052;0,1835;0,1857;5,3928;649,2319;718,259
2353,3868;12,286;2,386;67,1851;11,0147;0,239;0,1638;473,670105;0,188;0,1914;5,2204;552,6824;549,0996
2353,5392;12,2861;2,4123;66,7188;9,3185;0,2202;0,1644;579,9802856;0,1866;0,1886;5,0013;415,7835;440,4011
2353,6916;12,2939;2,4649;63,5253;10,414;0,1818;0,1582;529,7390137;0,1782;0,1806;4,7726;312,7482;296,1973
2353,844;12,2954;2,5178;60,8212;10,6226;0,1332;0,1488;461,6741028;0,1656;0,1684;4,5687;252,2543;245,5746
2353,9964;12,2752;2,5468;58,8038;14,3112;0,1135;0,0985;64,45330048;0,1114;0,1149;4,451;185,9202;189,3905
2354,1488;12,2746;2,5593;57,8979;16,3566;0,1425;0,0762;11,80599976;0,0924;0,0974;4,4268;143,1834;155,4246
2354,3012;12,2848;2,5686;58,4072;18,6658;0,1463;0,0799;11,27340031;0,1066;0,1073;4,4543;119,9405;128,951
2354,4536;12,2993;2,5773;57,0196;18,9967;0,1341;0,0741;7,513700008;0,1024;0,1027;4,4587;117,7321;118,3378
2354,606;12,2831;2,5722;56,9493;20,2745;0,1228;0,0727;6,560200214;0,1025;0,1025;4,3881;120,2346;121,4865
2354,7584;12,2789;2,5526;57,1148;21,7007;0,1353;0,078;9,210499763;0,1067;0,1078;4,2581;112,1277;121,8843
2354,9108;12,2752;2,531;57,5133;23,2522;0,1412;0,0828;12,66790009;0,1078;0,112;4,1617;108,2682;105,4546
2355,0632;12,2806;2,5207;58,1505;22,3923;0,1293;0,0873;15,34689999;0,1135;0,1188;4,1685;110,4898;113,0707
2355,2156;12,2751;2,5286;57,6708;20,5613;0,1264;0,0915;17,93050003;0,1202;0,1257;4,2111;115,1977;129,6828
2355,368;12,2751;2,5261;58,1752;16,8399;0,122;0,1069;37,05170059;0,1385;0,1426;4,3165;149,9194;166,3411
2355,5204;12,2704;2,5082;59,8358;14,5885;0,1369;0,1287;92,94599915;0,1588;0,1651;4,4349;186,6959;237,9812
2355,6728;12,2758;2,4689;62,206;12,957;0,1785;0,1484;172,0305939;0,177;0,1888;4,5952;265,0038;371,9193
2355,8252;12,2752;2,4329;64,6741;12,3256;0,2067;0,1565;217,7843933;0,1842;0,1981;4,7718;291,4149;254,9484
2355,9776;12,2758;2,3971;66,3944;12,5301;0,1941;0,1628;261,6531982;0,1898;0,2052;4,9527;264,3264;325,8895
2356,13;12,2677;2,367;67,3445;11,5034;0,1832;0,1715;337,4653931;0,2;0,2144;5,0645;246,7307;392,9481
2356,2824;12,2731;2,3505;68,2047;10,841;0,2311;0,1731;364,2833862;0,2017;0,215;5,0313;254,5863;409,623
2356,4348;12,2627;2,3573;68,4117;10,496;0,2417;0,1624;287,3392029;0,1906;0,2012;4,9205;244,9912;347,0078
2356,5872;12,2582;2,3915;66,7404;11,2257;0,2258;0,1484;199,5637054;0,1763;0,1839;4,7817;327,4178;275,5917
2356,7396;12,2658;2,4414;64,4833;13,5069;0,2063;0,1339;131,4743042;0,1616;0,1662;4,6821;319,9765;427,649
2356,892;12,2631;2,5026;61,4048;14,8615;0,1721;0,0996;31,26939964;0,1278;0,1297;4,6124;395,0795;420,93
2357,0444;12,2528;2,5618;58,8843;18,1608;0,1441;0,0675;4,437600136;0,099;0,0995;4,5371;248,2247;248,4309
2357,1968;12,2522;2,6062;56,5971;19,2501;0,1082;0,0455;0,726000011;0,0799;0,0801;4,4499;189,3007;167,7429
2357,3492;12,2468;2,6308;55,1791;19,6616;0,074;0,0391;0,377299994;0,0726;0,0727;4,3691;170,2835;149,4032
2357,5016;12,2532;2,6411;53,9152;19,2731;0,0883;0,0355;0,255100012;0,0674;0,0674;4,3556;177,4587;150,2703
2357,654;12,2546;2,6496;53,5501;21,0948;0,0914;0,0347;0,234599993;0,0654;0,0654;4,3112;167,7586;146,2491
2357,8064;12,2585;2,6307;53,644;23,2999;0,0854;0,0542;1,575799942;0,0866;0,0869;4,2363;166,0072;142,7103
2357,9588;12,268;2,5881;55,324;22,9767;0,1119;0,0797;10,48239994;0,1086;0,109;4,1304;156,6156;147,7916
2358,1112;12,2587;2,5357;57,4116;22,6522;0,2132;0,0824;12,39990044;0,1082;0,1114;4,0482;135,0338;139,842
2358,2636;12,2522;2,5341;57,0779;23,4006;0,2281;0,0792;9,996299744;0,1025;0,109;4,0019;113,3735;127,8716
2358,416;12,2485;2,5746;55,7981;30,6142;0,0816;0,0472;0,915099978;0,0688;0,0773;4,0471;96,1141;104,9247
2358,5684;12,251;2,6257;53,7918;39,0817;0,0487;0,0407;0,439200014;0,0635;0,0809;4,3369;84,2914;96,455
2358,7208;12,2644;2,6361;54,5153;45,4048;0,0896;0,0666;3,230099916;0,0968;0,12;4,6816;92,4948;121,8764
2358,8732;12,267;2,5933;56,6994;40,4159;0,1456;0,089;11,27779961;0,1211;0,1439;4,8729;121,4574;165,9525
2359,0256;12,2724;2,5341;59,0291;33,2761;0,1488;0,1086;28,65699959;0,1407;0,1618;4,838;153,9327;206,399
2359,178;12,2691;2,4864;61,0772;26,8647;0,1514;0,1217;54,42380142;0,1516;0,1688;4,7186;255,2757;270,8862
2359,3304;12,2735;2,4809;61,7571;26,3015;0,1678;0,1265;86,49890137;0,1516;0,1624;4,6215;302,7152;282,6281
2359,4828;12,2639;2,4863;61,8177;25,7349;0,1728;0,131;151,0173035;0,1521;0,1574;4,5116;379,5825;313,6714
2359,6352;12,2685;2,4892;61,173;25,7517;0,1638;0,1317;212,0917969;0,1498;0,1529;4,4164;505,2165;381,3953
2359,7876;12,2686;2,48;61,3282;24,8899;0,1573;0,1314;230,7064972;0,1484;0,1511;4,3771;344,327;397,5047
2359,94;12,2778;2,4657;61,4703;25,5225;0,1646;0,1309;244,1959991;0,1471;0,1497;4,4027;350,6435;356,617
2360,0924;12,2639;2,4513;61,9844;26,2109;0,174;0,1309;221,2752075;0,1493;0,151;4,4776;318,4974;398,0421
2360,2448;12,2769;2,4372;62,3919;27,1249;0,1625;0,1305;135,9729004;0,1582;0,1587;4,6026;379,6507;402,597
2360,3972;12,2686;2,4361;63,1811;25,6283;0,1723;0,1248;87,65950012;0,1581;0,1582;4,7008;420,2862;470,6428
2360,5496;12,2677;2,4487;62,6433;22,6752;0,1804;0,1185;76,07659912;0,1484;0,1484;4,7345;422,2454;419,8189
2360,702;12,2735;2,467;61,7896;21,9081;0,1621;0,1144;68,78430176;0,1422;0,1423;4,6987;391,3444;487,966
2360,8544;12,2731;2,461;61,5403;21,4024;0,1644;0,1196;110,1042023;0,1429;0,1429;4,7161;345,4028;396,2414
2361,0068;12,2836;2,432;62,6428;21,0783;0,1689;0,1374;179,5581055;0,1655;0,1655;4,8116;429,8892;497,7394
2361,1592;12,2809;2,4058;64,2292;20,395;0,1763;0,1484;256,84021;0,1776;0,1777;4,9289;559,7692;625,6694
2361,3116;12,2893;2,4069;64,6583;19,8247;0,2049;0,1446;241,9978027;0,172;0,1721;4,9426;675,5161;740,0162
2361,464;12,2725;2,4251;63,3895;21,4691;0,2069;0,1385;211,6372986;0,1633;0,1641;4,8384;650,7207;888,5802
2361,6164;12,2631;2,4376;61,9511;22,458;0,1839;0,1315;139,9028015;0,1558;0,1599;4,6918;566,9768;794,0977
2361,7688;12,2474;2,4425;61,2745;24,3667;0,1794;0,13;104,2475967;0,1575;0,1644;4,5555;510,6072;828,0952
2361,9212;12,2486;2,4384;60,5738;23,1158;0,1699;0,1296;99,23840332;0,1584;0,1651;4,5129;464,4076;885,8863
2362,0736;12,2402;2,4232;61,5378;21,3915;0,148;0,129;97,94889832;0,1582;0,1642;4,6322;426,9098;783,1996
2362,226;12,2468;2,406;62,6173;17,3805;0,1352;0,1199;59,2602005;0,1481;0,1595;4,8795;443,9331;850,7834
2362,3784;12,2539;2,398;62,5832;15,8763;0,1531;0,1027;25,9708004;0,1372;0,1453;5,2442;499,3545;1012,4526
2362,5308;12,25;2,4071;62,9108;14,7421;0,188;0,0926;15,59720039;0,1329;0,1359;5,5528;550,4761;1175,2572
2362,6832;12,263;2,416;62,5062;14,2773;0,1913;0,0909;13,30280018;0,1362;0,139;5,7826;562,7665;1377,1753
2362,8356;12,2539;2,4215;63,2668;13,9588;0,1566;0,0904;12,20300007;0,1407;0,1443;5,9387;582,8831;1117,8707
2362,988;12,2683;2,42;64,2251;13,5801;0,1618;0,0824;7,523600101;0,1455;0,1509;6,054;609,4238;859,7922
2363,1404;12,286;2,4162;64,9199;13,6355;0,1692;0,0909;11,31669998;0,1593;0,1607;6,0827;615,4702;987,676
2363,2928;12,2941;2,4111;64,6029;12,3099;0,1568;0,1125;33,22600174;0,1667;0,1668;5,9646;612,1759;1182,7145
2363,4452;12,2364;2,3935;64,5877;11,5842;0,175;0,1158;44,3470993;0,1608;0,1608;5,7604;556,3636;929,7296
2363,5976;12,2365;2,3922;65,286;11,5709;0,1609;0,1157;53,05730057;0,1528;0,1529;5,492;520,5028;642,9402
2363,75;12,2477;2,4155;64,6434;13,1988;0,1851;0,1049;45,85469818;0,1318;0,1318;5,0618;474,4243;621,4659
2363,9024;12,2345;2,4732;63,1429;15,3277;0,162;0,0929;25,66889954;0,1187;0,1187;4,5154;397,7212;611,2768
2364,0548;12,2499;2,5003;62,0414;17,9107;0,0891;0,1072;44,21039963;0,1372;0,1378;4,1226;319,5919;507,1716
2364,2072;12,2683;2,4917;60,9954;20,2831;0,0924;0,1186;74,57559967;0,1483;0,1491;4,1157;281,2752;507,2349
2364,3596;12,2691;2,4565;62,6234;20,7579;0,1317;0,1301;126,3003006;0,1586;0,1595;4,3826;390,4182;524,2845
2364,512;12,2677;2,435;64,7249;19,74;0,1525;0,1475;327,8638;0,1711;0,1715;4,6108;537,5869;631,4929
2364,6644;12,2735;2,4467;65,4124;18,2727;0,1694;0,1493;367,3456116;0,1725;0,1725;4,5747;481,8974;697,1302
2364,8168;12,2794;2,4705;65,9312;17,4741;0,173;0,1396;216,4600067;0,1656;0,1657;4,3869;461,9355;709,5002
2364,9692;12,2528;2,474;65,8379;17,654;0,1603;0,1347;164,6853027;0,1621;0,1624;4,2959;470,2544;792,5092
2365,1216;12,2522;2,4455;66,4403;16,2216;0,1616;0,1332;149,6808014;0,1591;0,1616;4,4206;494,2933;745,2249
2365,274;12,2467;2,4109;66,9491;15,304;0,1946;0,1393;274,9773865;0,1604;0,1612;4,6598;509,6461;715,0422
2365,4264;12,2479;2,4115;65,8277;13,9101;0,188;0,1431;410,8439026;0,1614;0,1615;4,7884;499,5665;679,3676
2365,5788;12,2553;2,4293;64,8714;13,9294;0,1416;0,1427;295,0787048;0,1611;0,1654;4,7995;509,4054;740,9722
2365,7312;12,2546;2,4532;63,4749;14,5162;0,1443;0,1421;232,2548065;0,1607;0,1687;4,7156;510,383;649,1985
2365,8836;12,2676;2,444;63,9327;15,1318;0,153;0,1314;106,3495026;0,1541;0,167;4,7059;513,6228;779,856
2366,036;12,2723;2,4149;64,0177;14,4218;0,1579;0,1095;35,22259903;0,1386;0,1526;4,827;563,1222;962,1926
2366,1884;12,277;2,3963;64,4319;13,3235;0,1646;0,0829;9,759599686;0,1135;0,1236;4,9485;435,356;550,0931
2366,3408;12,2763;2,4319;64,6302;13,6587;0,1683;0,0622;2,903300047;0,0903;0,0958;4,9466;340,6387;388,5433
2366,4932;12,2746;2,4996;62,5436;15,6598;0,1376;0,051;1,252300024;0,0766;0,0805;4,7086;288,5768;488,9638
2366,6456;12,2752;2,5453;58,8265;18,9937;0,0818;0,0419;0,562600017;0,0645;0,0668;4,4922;288,0833;515,7025
2366,798;12,2578;2,5479;56,6445;19,7618;0,0516;0,0511;2,085599899;0,0653;0,067;4,3158;317,0962;578,1332
2366,9504;12,2617;2,5074;59,1016;19,4101;0,0579;0,0846;23,5053997;0,1019;0,1032;4,4517;376,9918;708,9484
2367,1028;12,2532;2,4494;62,9512;18,2266;0,1261;0,12;117,3876038;0,1423;0,1426;4,6898;374,3949;777,4063
2367,2552;12,2637;2,4111;67,1316;18,2487;0,1857;0,1268;118,202301;0,1531;0,1548;4,9523;393,9983;665,9483
2367,4076;12,274;2,4054;68,8377;18,8238;0,1764;0,1311;112,7556;0,1613;0,1646;4,9532;461,9935;850,8179
2367,56;12,3006;2,4425;69,3474;17,1822;0,1482;0,1178;53,32139969;0,1538;0,1582;4,7922;500,7323;1005,5167
2367,7124;12,3127;2,4502;69,6328;14,996;0,1173;0,1227;57,49940109;0,1624;0,1687;4,6858;455,9495;847,1226
2367,8648;12,3068;2,4243;68,3115;12,873;0,1349;0,139;110,0906982;0,1758;0,1838;4,8682;425,9917;727,8218
2368,0172;12,2971;2,3723;67,0349;12,5152;0,1815;0,1498;162,6425934;0,1853;0,1941;5,2943;424,5288;694,51
2368,1696;12,2692;2,3425;69,3169;13,3894;0,2119;0,1597;227,2241974;0,1941;0,2037;5,7572;545,4733;640,2097
