DEPTH;CAL;DEN;DTC;DTS;GR;NEU;nmrFF;nmrPerm;nmrPhie;nmrPhiT;PE;RES10;RES90
2159,9092;12,0887;2,5551;64,1818;109,4545;41,0437;0,1421;0,0638;3,2218;0,0852;0,0978;6,0147;1950;1228,7245
2160,0616;12,0868;2,5476;67,5455;121,4545;29,5736;0,185;0,0823;10,8887;0,1048;0,1157;6,2649;1950;1717,9294
2160,214;12,1655;2,5049;71,4545;129,1818;18,3761;0,2257;0,1069;42,5596;0,1301;0,1382;6,2897;1950;1330,4124
2160,3664;12,2065;2,4389;71,4545;130,8182;13,145;0,2465;0,1149;60,9404;0,1408;0,1465;6,0009;1467,0819;801,1126
2160,5188;12,2545;2,3795;68;125,8182;10,4668;0,2469;0,1032;30,0556;0,1342;0,1402;5,6467;979,6159;694,9829
2160,6712;12,277;2,3855;64;116,8182;13,089;0,214;0,0911;15,0507;0,1261;0,132;5,4873;396,3759;472,1526
2160,8236;12,2721;2,4394;62,1818;110,9091;13,8043;0,1812;0,0813;8,812;0,1188;0,1223;5,491;864,6428;538,6605
2160,976;12,2797;2,5121;62;107,0909;14,3156;0,1541;0,0733;5,5827;0,1111;0,1128;5,5207;977,5243;1534,6029
2161,1284;12,2855;2,5535;62,1818;107,7273;13,5528;0,1743;0,0778;8,0214;0,1119;0,1127;5,508;1168,9878;463,5394
2161,2808;12,2576;2,5533;63,3636;110,9091;13,401;0,2036;0,0987;26,0908;0,1284;0,1327;5,4525;1526,3827;733,8237
2161,4332;12,2746;2,5156;66,5455;116,9091;13,4254;0,2221;0,1167;52,3206;0,1454;0,1559;5,3864;1858,0483;862,6957
2161,5856;12,2642;2,4744;68,5455;120;12,3297;0,2204;0,1242;66,8817;0,1543;0,166;5,3962;1950;952,3199
2161,738;12,2679;2,438;69,7273;120,1818;12,8313;0,2262;0,1277;73,364;0,1593;0,1716;5,4622;1950;929,9839
2161,8904;12,2749;2,4235;70,1818;118;13,4859;0,2199;0,1198;52,787;0,1531;0,1643;5,4706;1950;841,0389
2162,0428;12,2779;2,4366;68,3636;112,0909;14,403;0,2169;0,1033;26,0028;0,1369;0,1474;5,3934;1950;743,5858
2162,1953;12,2724;2,4701;67,6364;110,1818;13,0696;0,1938;0,0857;11,124;0,1158;0,1274;5,2359;1949,7064;379,423
2162,3477;12,2658;2,511;66,6364;108,1818;13,8254;0,171;0,0801;8,4427;0,1071;0,1193;5,0391;1859,3418;428,2871
2162,5001;12,2579;2,5399;67;107,8182;14,2718;0,1604;0,0754;6,6178;0,0999;0,1126;4,8686;1684,175;518,335
2162,6525;12,2648;2,5631;68;107;17,759;0,1552;0,0742;6,0821;0,0987;0,1117;4,6824;1470,3761;454,5435
2162,8049;12,2345;2,5809;68;104,5455;23,4014;0,1555;0,065;3,2084;0,0906;0,1048;4,4994;1020,0079;343,902
2162,9573;12,2375;2,6056;66;100,9091;32,052;0,1388;0,0525;1,2318;0,0803;0,0962;4,3177;616,8361;272,1977
2163,1097;12,2715;2,629;65;96,8182;41,6824;0,1461;0,0478;0,841;0,0767;0,0919;4,1975;461,1064;164,9089
2163,2621;12,2907;2,6413;64;96;44,9187;0,1561;0,0436;0,5767;0,0736;0,0878;4,2062;319,5236;132,1189
2163,4145;12,2758;2,6254;66;98,3636;45,4063;0,1728;0,0494;0,9714;0,0846;0,0902;4,3683;217,0357;162,4976
2163,5669;12,219;2,5968;67;102,3636;37,4608;0,1752;0,0675;3,6645;0,1087;0,1107;4,6123;296,6944;168,7972
2163,7193;12,2153;2,5586;70;108,4545;30,397;0,1831;0,083;8,5698;0,1315;0,1337;4,8983;465,4348;238,9136
2163,8717;12,2369;2,5279;71,1818;110,6364;21,5077;0,1879;0,0872;10,4252;0,1351;0,1407;5,1072;671,7311;232,7149
2164,0241;12,2354;2,5043;71;111,3636;20,7317;0,1909;0,0914;12,566;0,1387;0,1477;5,1943;912,5267;198,213
2164,1765;12,2305;2,4948;70,3636;111,4545;21,6131;0,1822;0,0968;17,7012;0,1355;0,1453;5,1242;1265,9155;278,2686
2164,3289;12,232;2,5056;68,1818;109,6364;22,7033;0,1711;0,087;12,8527;0,1183;0,1248;4,9326;1556,1963;252,1258
2164,4813;12,2363;2,528;66,3636;106,6364;21,3455;0,1548;0,0734;6,8088;0,1001;0,1036;4,726;1840,0547;195,2405
2164,6337;12,2557;2,5552;65,1818;103,8182;23,131;0,1464;0,0699;4,6962;0,1009;0,1065;4,5639;1950;240,3643
2164,7861;12,2269;2,5646;63,3636;102,5455;26,7912;0,1598;0,067;3,5336;0,1029;0,1109;4,5404;1950;518,9756
2164,9385;12,1853;2,5592;63,8182;102,5455;30,1909;0,174;0,064;2,722;0,1088;0,1176;4,6596;1950;301,5851
2165,0909;12,1929;2,5532;62,1818;104;29,5361;0,1875;0,0591;1,9632;0,1107;0,1126;4,869;1950;170,8771
2165,2433;12,2053;2,5596;59,4545;102,8182;27,7506;0,1712;0,0517;1,1413;0,1031;0,1034;5,1033;1950;121,4046
2165,3957;12,2135;2,5675;58,8182;101,1818;25,4135;0,1606;0,0536;1,3268;0,1021;0,1023;5,3155;1950;74,725
2165,5481;12,178;2,5651;59,8182;102,9091;23,3008;0,1546;0,0567;1,6991;0,1021;0,1021;5,4605;1950;93,3281
2165,7005;12,1655;2,5489;62,3636;106,5455;22,0332;0,1642;0,0682;3,9801;0,1084;0,1084;5,519;1950;137,6319
2165,8529;12,1746;2,5354;64,7273;111,3636;20,7833;0,1695;0,0701;4,5425;0,1094;0,1094;5,4464;1950;243,1405
2166,0053;12,1625;2,531;66;114,1818;19,185;0,1588;0,0766;7,4179;0,1115;0,1117;5,3178;1950;403,7999
2166,1577;12,1789;2,5403;66;113,5455;16,8088;0,1422;0,0772;8,1799;0,1095;0,1098;5,1148;1950;270,3465
2166,3101;12,1807;2,5513;66,4545;113;15,037;0,1264;0,0764;8,2057;0,1066;0,1069;4,9472;1950;284,185
2166,4625;12,1764;2,5498;66,4545;110;15,5688;0,1333;0,0722;6,607;0,1006;0,1006;4,865;1950;307,5193
2166,6149;12,2047;2,5537;65,4545;108;16,0922;0,1437;0,0638;3,5986;0,0928;0,0929;4,9145;1877,7576;289,0052
2166,7673;12,1974;2,5666;63,6364;105,5455;16,8819;0,1536;0,0533;1,4868;0,0844;0,0844;5,0345;1671,6344;235,9999
2166,9197;12,1898;2,592;60,2727;103,1818;17,4304;0,1339;0,0485;0,9587;0,0814;0,0814;5,1388;1306,0583;208,8174
2167,0721;12,1731;2,6027;59,5455;102,8182;18,676;0,1334;0,0456;0,7198;0,0799;0,0799;5,1578;995,4169;136,8114
2167,2245;12,1719;2,6081;60;103,3636;22,0518;0,1458;0,0442;0,6278;0,0798;0,0798;5,0859;834,0161;173,7678
2167,3769;12,1846;2,6186;60,6364;103,5455;28,5513;0,155;0,0421;0,5043;0,0793;0,0794;4,901;858,8776;156,5815
2167,5293;12,184;2,637;58,8182;102,1818;37,0509;0,1435;0,0335;0,2026;0,0708;0,0708;4,6079;332,2886;85,0231
2167,6817;12,2071;2,6412;59;100;43,4954;0,1195;0,0276;0,0965;0,0635;0,0635;4,2706;521,851;135,2162
2167,8341;12,2126;2,622;57,4545;98,2727;42,2549;0,1191;0,0237;0,0537;0,0578;0,0578;4,0703;797,4138;288,0486
2167,9865;12,2159;2,6012;59,4545;100,1818;37,6917;0,1308;0,0236;0,0517;0,0537;0,0551;4,0664;1413,3864;533,6432
2168,1389;12,2165;2,5941;61,3636;102,6364;30,7282;0,1349;0,0291;0,1143;0,0546;0,0581;4,1858;1139,1591;439,753
2168,2913;12,2123;2,5928;61;103,4545;24,8314;0,1377;0,0401;0,4505;0,065;0,0666;4,3382;1320,8905;259,2867
2168,4437;12,2156;2,5911;60,6364;104,1818;20,7336;0,1268;0,0512;1,3743;0,077;0,0773;4,4781;1432,2958;329,4618
2168,5961;12,212;2,5826;60,7273;104,6364;20,6508;0,1431;0,0614;3,1771;0,088;0,0883;4,6223;1686,3188;329,4189
2168,7485;12,2126;2,5815;62,5455;105,9091;22,3862;0,1505;0,0756;8,0558;0,103;0,105;4,6273;1784,2837;210,3083
2168,9009;12,2126;2,5691;63,8182;110;23,1782;0,1666;0,0934;21,4442;0,1179;0,1248;4,5911;1856,1545;266,8107
2169,0533;12,2144;2,5433;65,5455;112,6364;22,4635;0,1755;0,1023;32,6174;0,1229;0,1348;4,5995;1929,6531;472,1632
2169,2057;12,2141;2,5185;67,0909;114,3636;23,0447;0,1842;0,102;32,4718;0,1213;0,1343;4,713;1950;405,6928
2169,3581;12,2074;2,5039;66,1818;113,5455;23,1061;0,1744;0,0996;30,0483;0,119;0,1307;4,8601;1950;258,0457
2169,5105;12,208;2,5136;63,8182;110,3636;22,9798;0,1817;0,0982;30,9853;0,1186;0,1264;4,8335;1950;167,4336
2169,6629;12,2114;2,5266;60,8182;108,5455;23,7833;0,176;0,096;26,3393;0,1191;0,1254;4,6675;1950;211,1671
2169,8154;12,2047;2,5438;58,5455;106;26,4141;0,1803;0,0897;14,7392;0,1168;0,1278;4,4034;1950;129,3522
2169,9678;12,1947;2,5517;61,3636;104,5455;30,1946;0,1623;0,0815;8,1975;0,113;0,1283;4,136;1950;70,9175
2170,1202;12,2102;2,5556;61;105,3636;31,0952;0,1683;0,0737;4,9688;0,1094;0,1269;3,9704;1950;76,8465
2170,2726;12,2232;2,558;61,5455;104,3636;31,427;0,1708;0,0625;2,4546;0,1018;0,1181;3,9405;1950;70,4138
2170,425;12,215;2,5646;59,8182;102,1818;29,2022;0,1622;0,0582;1,9082;0,0967;0,1028;4,1533;1950;71,0799
2170,5774;12,1919;2,5751;57,5455;100,1818;25,539;0,1476;0,0586;2,2486;0,0908;0,0908;4,4922;1765,4467;62,7178
2170,7298;12,1731;2,5762;56,7273;100;21,8078;0,1442;0,058;2,4333;0,0848;0,0848;4,8923;1368,3868;76,8789
2170,8822;12,1664;2,5759;57,1818;101,8182;19,7528;0,1429;0,0582;2,824;0,0809;0,0809;5,212;991,3496;66,717
2171,0346;12,1418;2,5807;57,7273;102,4545;22,9618;0,1538;0,0491;1,4187;0,0684;0,0684;5,4717;533,7905;68,0648
2171,187;12,1309;2,5973;56,4545;101,3636;25,806;0,1652;0,0425;0,6208;0,0659;0,0659;5,6041;324,7395;62,1087
2171,3394;12,0929;2,614;55,1818;99,5455;28,1722;0,1859;0,041;0,4881;0,0689;0,0689;5,6098;224,7272;77,9158
2171,4918;12,0501;2,6395;54,8182;98,3636;29,9666;0,1936;0,0422;0,5402;0,0722;0,0722;5,4349;914,1694;122,4068
2171,6442;12,0859;2,6592;55,3636;97,6364;30,9384;0,1921;0,0439;0,628;0,0754;0,0754;5,1291;136,2521;167,0421
2171,7966;12,0644;2,6643;54,4545;95,4545;29,9124;0,1788;0,031;0,1469;0,0624;0,0624;4,8958;158,8494;219,9337
2171,949;12,0103;2,6502;54,2727;94,4545;28,9235;0,1554;0,022;0,0417;0,055;0,0573;4,8227;214,1591;252,7054
2172,1014;11,9647;2,6426;52,6364;94,8182;33,3198;0,1311;0,016;0,0163;0,0455;0,0577;4,8724;408,0997;788,1167
2172,2538;11,9486;2,6443;52,6364;95;37,5092;0,124;0,0175;0,0214;0,0456;0,0585;4,9551;596,6329;720,6783
2172,4062;11,9289;2,6368;56,3636;95,8182;37,8643;0,1281;0,0194;0,0293;0,0461;0,0592;5,0268;726,4701;879,9622
2172,5586;11,9268;2,6178;57,6364;98,3636;30,6752;0,1621;0,0257;0,072;0,0502;0,0579;5,0289;1061,7178;847,9448
2172,711;11,9271;2,593;58,1818;101,1818;25,8544;0,1754;0,0474;0,8363;0,081;0,0845;4,9092;1089,1719;498,5089
2172,8634;11,9356;2,5702;59,6364;103;22,6987;0,1814;0,0607;2,2374;0,1054;0,1086;4,7644;491,8185;350,8556
2173,0158;11,9249;2,5584;58,1818;102,6364;20,3278;0,1588;0,0608;2,5877;0,1583;0,1698;4,6862;314,1906;303,6296
2173,1682;11,8982;2,5537;59,2674;101,1818;18,8407;0,1628;0,0599;3,5879;0,2153;0,2357;4,6894;324,017;260,6126
2173,3206;11,9088;2,5069;62,9902;102,8182;16,9378;0,2024;0,0323;2,258;0,3848;0,4308;4,9376;238,9068;252,9213
2173,473;11,9255;2,4485;63,2585;103;17,1871;0,184;0,0161;0,7362;0,4602;0,518;5,4783;193,3894;186,3574
2173,6254;11,3296;2,469;62,6634;96;16,7995;0,121;0,0187;0,5988;0,3571;0,3946;5,9987;269,631;224,0967
2173,7778;10,8429;2,5869;57,3636;89;18,287;0,0454;0,0229;0,4829;0,2544;0,2782;5,8979;307,0823;311,6387
2173,9302;8,7467;2,7011;52,8182;81,7273;19,4672;0,0162;0,0271;0,2776;0,1514;0,162;5,1662;289,3019;406,3156
2174,0826;8,655;2,73;49,6364;86,2727;18,3284;0,0131;0,0292;0,1176;0,044;0,0547;4,3561;378,4402;608,5067
2174,235;8,603;2,7143;47,8182;86,3636;14,8495;0,0156;0,0284;0,1037;0,0448;0,0577;3,9367;578,2748;1542,6128
2174,3874;8,583;2,7109;50,7273;87,9091;12,7357;0,0192;0,0382;0,3809;0,0568;0,0622;3,8807;614,0889;849,2299
2174,5398;8,5845;2,704;51,5455;89,5455;12,6283;0,0255;0,0454;0,8375;0,0622;0,0691;3,9428;699,3221;758,4944
2174,6922;8,5979;2,6791;50,8182;89,7273;13,5489;0,0294;0,0525;1,6872;0,0676;0,0757;4,0245;771,0817;955,3116
2174,8446;8,5881;2,6597;52,3636;89,7273;13,6077;0,0299;0,0576;3,8488;0,0713;0,0735;4,0626;1068,7422;825,3832
2174,997;8,5778;2,6543;51,5455;89,0909;15,2111;0,0274;0,0526;2,1184;0,0683;0,0707;4,0606;1482,1785;988,1398
2175,1494;8,5833;2,6649;52,6364;89,7273;16,2517;0,0299;0,0492;1,249;0,0667;0,0722;4,0112;1178,3441;868,6609
2175,3018;8,5705;2,6633;54,1818;93;15,6837;0,0392;0,0532;1,7634;0,0711;0,0767;4,0444;988,1445;918,3926
2175,4542;8,5617;2,6476;54,6364;94;14,3484;0,046;0,0573;2,495;0,0758;0,0812;4,1819;915,1417;662,9823
2175,6066;8,549;2,6381;54,3636;95,3636;12,9686;0,0531;0,0678;7,0767;0,0863;0,0871;4,3278;841,7383;630,9152
2175,759;8,5693;2,638;52,7273;94,7273;11,839;0,0662;0,0723;11,0419;0,0899;0,0899;4,3769;660,5087;518,879
2175,9114;8,5672;2,6457;54,4545;94,5455;11,1242;0,0761;0,0697;8,8739;0,0873;0,0877;4,2993;576,1369;503,4274
2176,0638;8,5556;2,645;55,1818;94,5455;12,1469;0,0784;0,0641;4,7016;0,0839;0,086;4,1903;468,2485;431,0275
2176,2162;8,5556;2,643;55;93;14,8041;0,0706;0,0582;2,5319;0,0801;0,0841;4,1429;436,2197;429,7091
2176,3686;8,5499;2,6549;56;92,2727;15,0687;0,0668;0,0438;0,6092;0,0683;0,0779;4,1612;400,6794;520,2527
2176,521;8,5477;2,6743;54,7273;90;14,4473;0,0575;0,0363;0,2769;0,0559;0,0711;4,1926;315,3286;588,3046
2176,6734;8,5417;2,7037;52,6364;88,3636;13,5771;0,05;0,0375;0,3234;0,048;0,0678;4,1885;307,2515;597,1046
2176,8258;8,5174;2,7163;51,3636;88,3636;14,4603;0,0486;0,0426;0,5865;0,0505;0,0691;4,1105;316,7805;1074,0784
2176,9782;8,4912;2,7082;51,8182;89,4545;14,9964;0,0553;0,0475;1,0676;0,0531;0,0702;4,0967;234,0549;845,2122
2177,1306;8,4603;2,6832;52,6364;92,3636;15,5233;0,058;0,0497;1,5535;0,0582;0,0683;4,1363;157,015;737,5071
2177,283;8,4733;2,6617;53,6364;93,8182;16,073;0,0571;0,0498;1,4994;0,0667;0,0695;4,276;117,5419;812,1082
2177,4355;8,4745;2,6538;53,8182;94,1818;15,1763;0,0578;0,0482;1,1534;0,067;0,0703;4,391;96,4321;990,3483
2177,5879;8,5025;2,6505;54,5455;93,6364;15,5385;0,0537;0,0462;0,9645;0,0652;0,068;4,4555;76,2634;1026,3521
2177,7403;8,5131;2,6505;54,3636;92,3636;15,1811;0,0452;0,0442;0,7945;0,0632;0,0654;4,4608;60,559;1048,9539
2177,8927;8,5079;2,6644;53;89,9091;18,0289;0,0295;0,0391;0,5168;0,0565;0,0565;4,3719;50,1427;1357,9423
2178,0451;8,494;2,6879;52,3636;89,1818;17,0505;0,0198;0,0338;0,3252;0,0469;0,0469;4,2934;44,5316;658,7901
2178,1975;8,4721;2,7131;51,1818;86,7273;17,2821;0,0145;0,028;0,1653;0,0379;0,0379;4,203;43,078;585,8865
2178,3499;8,4742;2,7225;50,8182;86,5455;16,5818;0,0139;0,0277;0,1869;0,0353;0,036;4,2092;45,3052;268,6718
2178,5023;8,4788;2,7202;50,6364;86,8182;17,3817;0,0143;0,0275;0,2189;0,0329;0,0344;4,2437;54,2589;435,7037
2178,6547;8,4818;2,7175;51;87;19,0833;0,0172;0,0283;0,1614;0,0324;0,039;4,3071;61,5899;406,4383
2178,8071;8,4815;2,7115;52;89,3636;19,6139;0,0185;0,038;0,4207;0,05;0,0572;4,3703;61,7096;412,967
2178,9595;8,4839;2,6899;52,7273;91,7273;21,2264;0,0201;0,0308;0,1587;0,0703;0,0788;4,481;55,3662;420,3606
2179,1119;8,4849;2,6391;56,3636;99,3636;18,7571;0,0238;0,0288;0,152;0,08;0,0941;4,7952;54,5643;371,5233
2179,2643;8,49;2,5726;59,3636;106,8182;17,2395;0,0493;0,0259;0,1374;0,0897;0,1092;5,3643;63,4516;957,8408
2179,4167;8,545;2,5264;62,5455;115,3636;14,5557;0,0987;0,0009;0,0001;0,0964;0,1175;5,9919;84,7607;1076,9464
2179,5691;8,5717;2,5154;63,4545;117,6364;13,8001;0,1412;0,0268;0,1388;0,0844;0,1025;6,3893;122,9508;1855,6053
2179,7215;8,6137;2,5395;61,3636;112,3636;13,6216;0,1402;0,0322;0,1895;0,0664;0,0827;6,2957;172,614;1621,4795
2179,8739;8,6009;2,5781;58,4545;105;14,5184;0,1042;0,0408;0,4449;0,0683;0,0796;5,7988;212,1446;822,8416
2180,0263;8,5435;2,603;56,3636;100,1818;15,9888;0,0766;0,0497;1,1608;0,0707;0,077;5,2587;228,469;363,6868
2180,1787;8,5052;2,5958;57,4545;101,8182;16,1573;0,0783;0,064;4,1593;0,0881;0,0886;5,0046;149,779;371,0627
2180,3311;8,4736;2,5488;60,1818;107,5455;15,0819;0,0955;0,0877;15,3734;0,1197;0,1197;5,1496;171,6516;621,9796
2180,4835;8,4709;2,5036;61,4545;110,3636;14,3753;0,1126;0,0935;20,0864;0,1271;0,1272;5,3938;242,1396;1117,9921
2180,6359;8,4669;2,4886;62,3636;111,8182;12,4213;0,1198;0,0967;24,623;0,1286;0,1291;5,5012;274,1714;1815,5675
2180,7883;8,4584;2,5006;62,1818;111,8182;11,8856;0,1219;0,0996;29,8322;0,1299;0,1309;5,4657;368,5729;1063,2349
2180,9407;8,456;2,5101;62,6364;113;11,8008;0,122;0,0966;25,3782;0,1232;0,128;5,3614;479,8472;968,464
2181,0931;8,4572;2,5109;63,2727;113,1818;13,8541;0,1329;0,084;12,3724;0,1104;0,1162;5,3207;612,1328;1042,8744
2181,2455;8,4925;2,5162;61,4545;111,4545;14,4823;0,1256;0,0607;2,5877;0,0905;0,0939;5,3209;869,8436;996,5605
2181,3979;8,5076;2,5562;59,4545;107,6364;15,331;0,1019;0,0493;1,0503;0,0775;0,0805;5,2664;1524,073;953,2968
2181,5503;8,497;2,613;57,3636;101,5455;16,2287;0,0637;0,0377;0,3362;0,064;0,0666;5,0951;1754,129;922,4998
2181,7027;8,4846;2,6764;54,9091;96,5455;17,386;0,0443;0,0193;0,0221;0,0385;0,0385;4,743;1621,5015;871,4002
2181,8551;8,4773;2,713;53,1818;90,7273;17,4709;0,0317;0,0027;0,0001;0,0233;0,0236;4,387;1724,9789;819,1526
2182,0075;8,4867;2,7121;52;88,0909;17,5361;0,0246;0,013;0,0046;0,024;0,0245;4,1533;1608,7141;801,8102
2182,1599;8,5189;2,6728;52,3636;89,7273;16,1653;0,019;0,0247;0,0877;0,0346;0,0348;4,196;1649,7805;842,3496
2182,3123;8,5213;2,6257;54,2727;94;15,7552;0,0299;0,0365;0,7092;0,0454;0,0455;4,4274;1748,0657;957,028
2182,4647;8,5371;2,6026;57;99,1818;14,2686;0,0541;0,0508;2,3578;0,0625;0,0647;4,6077;1950;1149,0098
2182,6171;8,5462;2,6114;57,1818;99,3636;16,219;0,0687;0,0451;0,8397;0,061;0,0676;4,5167;1950;1388,9911
2182,7695;8,6018;2,6283;55,4545;95,7273;15,5042;0,06;0,0288;0,1109;0,0476;0,0549;4,2327;1950;1579,4279
2182,9219;8,5754;2,6347;54,0909;92,1818;16,9256;0,0414;0,0263;0,0763;0,0467;0,0543;4,0321;1950;1560,5887
2183,0743;8,5963;2,6264;54,4545;90,3636;18,7971;0,0388;0,024;0,0544;0,0462;0,0539;4,1366;1897,1294;1381,5734
2183,2267;8,5894;2,6241;54,1818;91,8182;21,2038;0,0433;0,03;0,1297;0,0554;0,0605;4,3974;1533,2278;1027,636
2183,3791;8,5985;2,6343;53,9091;92,3636;21,9041;0,0523;0,0358;0,2752;0,059;0,0625;4,5701;1262,7883;863,1595
2183,5315;8,6076;2,6425;53,8182;91,8182;21,4171;0,0501;0,0473;1,1674;0,0629;0,0669;4,559;1073,9015;767,696
2183,6839;8,6294;2,6392;55,4545;93;23,36;0,0478;0,0519;1,6059;0,0699;0,075;4,3898;1032,3341;665,7891
2183,8363;8,6465;2,6149;57,3636;95,5455;23,7261;0,0533;0,0567;2,1746;0,0773;0,0836;4,1765;1022,463;780,2253
2183,9887;8,638;2,5877;59,6364;97,3636;21,9217;0,0684;0,0653;3,2161;0,0956;0,1066;3,9498;903,0144;829,2212
2184,1411;8,6753;2,568;61,2727;98,3636;18,8182;0,0817;0,0678;3,4786;0,1075;0,1205;3,8616;1203,366;710,3629
2184,2935;8,7115;2,5683;59,8182;98;16,8585;0,079;0,0645;2,9615;0,1007;0,1088;3,9717;1146,4294;805,7791
2184,4459;8,7443;2,5808;59;96,8182;17,239;0,0719;0,0566;1,7175;0,0917;0,0984;4,2185;1061,4817;900,4635
2184,5983;8,7549;2,5864;57;94,4545;16,6894;0,0586;0,048;0,869;0,082;0,0872;4,4445;1125,6309;995,7782
2184,7507;8,781;2,6042;55,6364;92,3636;16,7787;0,048;0,0201;0,0296;0,0499;0,0536;4,4322;770,3108;897,6301
2184,9031;8,7589;2,6365;53;88,7273;15,6135;0,0415;0;0;0,0236;0,025;4,2487;608,5632;707,0519
2185,0556;8,7482;2,6818;50,7273;86,8182;16,1632;0,0387;0;0;0,015;0,0191;3,9836;803,4551;908,7461
2185,208;8,7437;2,7126;49,8182;85,3636;15,1216;0,0377;0;0;0,0161;0,0204;3,8376;1014,8677;1194,2561
2185,3604;8,6;2,7282;49,8182;84,1818;15,572;0,0298;0,0005;0;0,0174;0,0219;3,7809;1129,7051;1096,0615
2185,5128;8,6073;2,7319;49;84,5455;13,9685;0,0249;0,0135;0,0054;0,0232;0,0276;3,8063;1079,12;1611,7341
2185,6652;8,624;2,7306;48,5455;84,7273;14,3891;0,0204;0,0155;0,0095;0,0217;0,027;3,8636;1081,7883;1537,73
2185,8176;8,6519;2,7292;48,1818;85,1818;13,853;0,0181;0,0157;0,0131;0,0173;0,023;3,9261;971,641;1335,2203
2185,97;8,6662;2,7385;47,7273;85,5455;12,8742;0,0167;0,0107;0,0022;0,0185;0,0254;3,9518;871,1442;1314,866
2186,1224;8,6726;2,7496;47,9091;86;12,7766;0,0164;0,0057;0,0004;0,0197;0,0279;3,972;815,8298;1153,5947
2186,2748;8,7145;2,762;49,5455;86;12,9515;0,0206;0,0006;0;0,021;0,0293;3,9307;813,847;1269,6633
2186,4272;8,7385;2,7636;49,5455;86,9091;14,7336;0,0261;0,0042;0,0002;0,0207;0,0266;3,8329;841,8761;1154,7438
2186,5796;8,7157;2,7543;50,8182;87,3636;15,2693;0,0308;0,016;0,0129;0,0191;0,0243;3,6815;865,2402;908,2938
2186,732;8,668;2,7399;51,0909;87,3636;15,9646;0,0298;0,0176;0,0167;0,0243;0,0293;3,5522;823,3182;678,9142
2186,8844;8,6984;2,7285;51,3636;87,7273;16,14;0,0286;0,0193;0,0231;0,0298;0,0345;3,4965;705,266;600,7275
2187,0368;8,7109;2,7174;52,5455;88,0909;16,1442;0,0243;0,0248;0,0626;0,0417;0,0434;3,4533;548,2711;519,948
2187,1892;8,7151;2,6909;53,0909;89;15,4526;0,0223;0,0267;0,0838;0,0472;0,0482;3,3736;573,78;482,799
2187,3416;8,716;2,6476;52,9091;89,3636;14,0242;0,0212;0,023;0,0458;0,0417;0,0417;3,2795;650,1614;478,0736
2187,494;8,6929;2,6116;51,1818;88,3636;14,8586;0,0268;0,0212;0,0332;0,0388;0,0388;3,3046;971,3037;494,7955
2187,6464;8,6683;2,6138;49,1818;87,3636;14,4085;0,025;0,0196;0,0239;0,0359;0,0359;3,5028;609,0576;517,5538
2187,7988;8,6711;2,6543;48,7273;86,7273;14,7689;0,0239;0,0208;0,0307;0,0368;0,0368;3,7573;699,1024;535,1939
2187,9512;8,6762;2,6958;50;86,8182;13,4922;0,0196;0,0217;0,0365;0,0385;0,0388;3,9706;361,1531;547,4462
2188,1036;8,7024;2,7169;51,7273;88;13,317;0,0189;0,0239;0,0522;0,0397;0,0464;4,0614;186,3466;569,257
2188,256;8,7294;2,7105;51,9091;88,9091;12,9366;0,0192;0,0221;0,0383;0,0386;0,0436;4,1297;405,0898;589,1408
2188,4084;8,7373;2,706;51,7273;91,8182;12,3961;0,0222;0,0204;0,028;0,0381;0,0413;4,1077;953,147;572,8757
2188,5608;8,751;2,6896;53,5455;96,4545;13,3748;0,0266;0,0223;0,0432;0,0565;0,0565;4,1026;1696,3945;469,3511
2188,7132;8,7701;2,6598;57,0909;100,0909;14,0537;0,0423;0,0341;0,2407;0,0883;0,0887;4,0813;1215,4786;411,682
2188,8656;8,7926;2,6153;60,0909;101,3636;14,8538;0,06;0,0393;0,41;0,0928;0,0969;4,0809;693,4628;345,6804
2189,018;8,798;2,5882;56,3636;97,3636;14,5859;0,0644;0,037;0,3065;0,0791;0,0825;4,0332;845,6343;417,5309
2189,1704;8,7379;2,5841;53,8182;90,8182;13,1432;0,0465;0,0344;0,2245;0,0648;0,0675;3,9791;1089,6616;470,3891
2189,3228;8,6993;2,6075;53,6364;88,1818;12,2539;0,0285;0,0231;0,0603;0,0339;0,0341;3,8595;1383,0439;562,0283
2189,4752;8,6541;2,6166;54,9091;89,8182;11,7217;0,0223;0,0185;0,0196;0,0377;0,0436;3,6826;1577,8413;634,9667
2189,6276;8,6452;2,595;57,4545;100,0909;11,889;0,0301;0,0192;0,0389;0,0566;0,0771;3,4855;1646,3372;536,5302
2189,78;8,596;2,5407;63;104,1818;10,9955;0,0393;0,0168;0,0281;0,0588;0,0785;3,3711;1583,0162;505,8436
2189,9324;8,5927;2,4938;68,2727;105,6364;9,5637;0,0496;0,0143;0,019;0,0605;0,0792;3,2903;1492,5248;476,114
2190,0848;8,6055;2,4633;62,1818;98,5455;9,9122;0,0459;0,0093;0,0042;0,0469;0,0588;3,2196;1190,5422;397,5155
2190,2372;8,6085;2,473;52,5455;93,2727;11,1847;0,0403;0,0075;0,0016;0,0279;0,0435;3,1696;1144,9529;486,9178
2190,3896;8,596;2,5276;48,3636;91,2727;12,7023;0,0401;0,0108;0,004;0,0272;0,0442;3,2518;1203,3306;557,787
2190,542;8,6024;2,6176;49,1818;88,9091;12,8838;0,0499;0,015;0,0118;0,0348;0,051;3,4223;1093,1648;618,5354
